Order ID,Product ID,Product Name,Customer ID,Order Date,Category,Shipping Date,Shipping Method,Status,Payment Method,Total Sales Amount
1188,462,User-centric 4thgeneration moratorium,75,3/16/2025 19:12,Free,12:10.0,FedEx,delivered,paypal,622.61
1189,340,Public-key national encoding,90,3/11/2025 14:01,Recent,NULL,NULL,pending,bank_transfer,916.88
1189,119,Fully-configurable bi-directional portal,90,3/11/2025 14:01,Window,NULL,NULL,pending,bank_transfer,708.82
1190,519,Object-based hybrid methodology,67,1/14/2025 3:26,Program,NULL,NULL,cancelled,NULL,4982.85
1190,379,Switchable bi-directional utilization,67,1/14/2025 3:26,Table,NULL,NULL,cancelled,NULL,549.72
1190,265,Vision-oriented content-based hub,67,1/14/2025 3:26,Adult,NULL,NULL,cancelled,NULL,4039.75
1191,153,Optional asymmetric database,162,4/15/2025 23:28,Program,28:41.0,DHL,delivered,paypal,74.52
1191,425,Organized cohesive toolset,162,4/15/2025 23:28,Large,28:41.0,DHL,delivered,paypal,522.15
1191,175,Future-proofed eco-centric protocol,162,4/15/2025 23:28,Marriage,28:41.0,DHL,delivered,paypal,263.91
1191,597,Multi-channeled foreground service-desk,162,4/15/2025 23:28,Energy,28:41.0,DHL,delivered,paypal,291.87
1192,287,Horizontal non-volatile installation,219,3/18/2025 18:26,Energy,NULL,NULL,pending,credit_card,679.15
1192,158,Customizable object-oriented frame,219,3/18/2025 18:26,Mission,NULL,NULL,pending,credit_card,671.05
1192,166,Open-architected bottom-line infrastructure,219,3/18/2025 18:26,Share,NULL,NULL,pending,credit_card,1384.44
1193,519,Object-based hybrid methodology,193,1/28/2025 12:33,Program,NULL,NULL,pending,credit_card,1993.14
1194,433,Enhanced zero tolerance open architecture,86,3/9/2025 17:46,Program,46:50.0,UPS,shipped,bank_transfer,622.06
1194,256,Versatile tangible artificial intelligence,86,3/9/2025 17:46,Hold,46:50.0,UPS,shipped,bank_transfer,940.56
1194,509,Front-line real-time algorithm,86,3/9/2025 17:46,Choose,46:50.0,UPS,shipped,bank_transfer,905.44
1194,488,Polarized responsive intranet,86,3/9/2025 17:46,Table,46:50.0,UPS,shipped,bank_transfer,2069.24
1194,473,Adaptive 5thgeneration solution,86,3/9/2025 17:46,Choose,46:50.0,UPS,shipped,bank_transfer,464.15
1195,376,Up-sized mobile contingency,198,1/22/2025 19:07,Marriage,NULL,NULL,processing,paypal,1083
1195,394,Assimilated bandwidth-monitored flexibility,198,1/22/2025 19:07,Hold,NULL,NULL,processing,paypal,3331.88
1195,203,Progressive 6thgeneration infrastructure,198,1/22/2025 19:07,Hold,NULL,NULL,processing,paypal,2210.52
1195,376,Up-sized mobile contingency,198,1/22/2025 19:07,Marriage,NULL,NULL,processing,paypal,1083
1196,303,Synergistic demand-driven conglomeration,204,3/1/2025 18:57,Share,NULL,NULL,processing,bank_transfer,1569.68
1196,123,Assimilated non-volatile neural-net,204,3/1/2025 18:57,Recent,NULL,NULL,processing,bank_transfer,634.29
1196,355,Versatile even-keeled database,204,3/1/2025 18:57,Part,NULL,NULL,processing,bank_transfer,710.2
1196,273,Object-based needs-based help-desk,204,3/1/2025 18:57,Mission,NULL,NULL,processing,bank_transfer,306.9
1197,155,Distributed upward-trending challenge,207,3/25/2025 15:00,Half,NULL,NULL,cancelled,NULL,3735.85
1198,490,Innovative eco-centric customer loyalty,69,4/27/2025 14:36,Hold,NULL,NULL,pending,paypal,2408.76
1198,275,Open-architected static array,69,4/27/2025 14:36,Share,NULL,NULL,pending,paypal,255.71
1198,190,Diverse zero administration superstructure,69,4/27/2025 14:36,Large,NULL,NULL,pending,paypal,1208.88
1199,330,Re-engineered empowering standardization,222,4/17/2025 9:08,Energy,08:32.0,DHL,shipped,bank_transfer,3204.68
1199,404,Re-contextualized next generation flexibility,222,4/17/2025 9:08,Speech,08:32.0,DHL,shipped,bank_transfer,1714.32
1199,399,Up-sized coherent pricing structure,222,4/17/2025 9:08,Recent,08:32.0,DHL,shipped,bank_transfer,1821.8
1199,261,Face-to-face systemic customer loyalty,222,4/17/2025 9:08,Hold,08:32.0,DHL,shipped,bank_transfer,2260.23
1199,315,Reduced 6thgeneration attitude,222,4/17/2025 9:08,Choose,08:32.0,DHL,shipped,bank_transfer,331.52
1200,189,Fully-configurable zero tolerance monitoring,145,4/5/2025 2:22,Energy,NULL,NULL,processing,paypal,3378.4
1200,220,Expanded attitude-oriented algorithm,145,4/5/2025 2:22,Program,NULL,NULL,processing,paypal,178.48
1200,466,Re-contextualized 5thgeneration benchmark,145,4/5/2025 2:22,Large,NULL,NULL,processing,paypal,175.24
1200,283,Pre-emptive tertiary implementation,145,4/5/2025 2:22,Part,NULL,NULL,processing,paypal,3511.2
1200,480,Phased 4thgeneration workforce,145,4/5/2025 2:22,Hold,NULL,NULL,processing,paypal,911.04
1201,445,Automated empowering hardware,168,1/23/2025 2:59,Who,NULL,NULL,cancelled,NULL,160.02
1201,242,Universal object-oriented contingency,168,1/23/2025 2:59,Letter,NULL,NULL,cancelled,NULL,157.75
1201,234,Total zero administration encryption,168,1/23/2025 2:59,Speech,NULL,NULL,cancelled,NULL,3631.35
1202,291,Visionary multimedia extranet,58,3/23/2025 12:53,Free,NULL,NULL,cancelled,NULL,1710.1
1202,319,Automated logistical Internet solution,58,3/23/2025 12:53,Born,NULL,NULL,cancelled,NULL,3541.4
1202,108,Polarized multi-tasking groupware,58,3/23/2025 12:53,Program,NULL,NULL,cancelled,NULL,4423.3
1202,404,Re-contextualized next generation flexibility,58,3/23/2025 12:53,Speech,NULL,NULL,cancelled,NULL,857.16
1202,226,Customer-focused incremental knowledgebase,58,3/23/2025 12:53,Half,NULL,NULL,cancelled,NULL,4284.1
1203,265,Vision-oriented content-based hub,229,4/9/2025 17:22,Adult,NULL,NULL,pending,paypal,807.95
1203,214,Front-line directional middleware,229,4/9/2025 17:22,Table,NULL,NULL,pending,paypal,3499.16
1204,437,Expanded motivating implementation,212,4/27/2025 14:14,Who,NULL,NULL,pending,paypal,404.79
1205,443,Multi-channeled interactive groupware,158,1/7/2025 13:01,Part,NULL,NULL,processing,credit_card,605.67
1206,384,Implemented multi-tasking conglomeration,205,1/26/2025 5:37,Half,NULL,NULL,cancelled,NULL,346.12
1206,125,Vision-oriented interactive firmware,205,1/26/2025 5:37,Share,NULL,NULL,cancelled,NULL,529.4
1206,371,Visionary tangible firmware,205,1/26/2025 5:37,Adult,NULL,NULL,cancelled,NULL,1978.12
1206,192,Devolved interactive core,205,1/26/2025 5:37,Free,NULL,NULL,cancelled,NULL,2230.7
1207,174,Quality-focused mobile architecture,192,1/1/2025 9:15,Half,15:32.0,DHL,delivered,credit_card,2272.26
1208,235,Realigned context-sensitive function,145,2/2/2025 0:43,Hold,43:51.0,FedEx,delivered,credit_card,2205.66
1208,219,Phased reciprocal concept,145,2/2/2025 0:43,Adult,43:51.0,FedEx,delivered,credit_card,73.57
1208,548,Mandatory value-added frame,145,2/2/2025 0:43,Mission,43:51.0,FedEx,delivered,credit_card,1929.56
1209,346,Programmable regional installation,215,4/19/2025 13:57,Choose,NULL,NULL,processing,paypal,2794.11
1209,279,Inverse incremental task-force,215,4/19/2025 13:57,Table,NULL,NULL,processing,paypal,2219.05
1210,234,Total zero administration encryption,118,2/3/2025 1:54,Speech,54:49.0,FedEx,shipped,bank_transfer,2905.08
1210,229,Reverse-engineered exuding project,118,2/3/2025 1:54,Born,54:49.0,FedEx,shipped,bank_transfer,770.56
1211,212,Synergized discrete strategy,101,5/4/2025 1:26,Born,26:50.0,UPS,shipped,bank_transfer,472.2
1211,556,Total actuating middleware,101,5/4/2025 1:26,Part,26:50.0,UPS,shipped,bank_transfer,3431.2
1211,129,Customizable 4thgeneration Graphical User Interface,101,5/4/2025 1:26,Letter,26:50.0,UPS,shipped,bank_transfer,3156.75
1212,468,Ergonomic disintermediate monitoring,220,2/13/2025 15:45,Window,NULL,NULL,cancelled,NULL,1418.31
1212,437,Expanded motivating implementation,220,2/13/2025 15:45,Who,NULL,NULL,cancelled,NULL,404.79
1212,490,Innovative eco-centric customer loyalty,220,2/13/2025 15:45,Hold,NULL,NULL,cancelled,NULL,1204.38
1212,211,Intuitive asynchronous open system,220,2/13/2025 15:45,Adult,NULL,NULL,cancelled,NULL,352.86
1212,275,Open-architected static array,220,2/13/2025 15:45,Share,NULL,NULL,cancelled,NULL,511.42
1213,544,Expanded context-sensitive complexity,144,4/20/2025 20:19,Choose,19:18.0,FedEx,shipped,paypal,3849.65
1213,370,Versatile client-driven Graphic Interface,144,4/20/2025 20:19,Marriage,19:18.0,FedEx,shipped,paypal,255.4
1213,409,Advanced zero tolerance hardware,144,4/20/2025 20:19,Energy,19:18.0,FedEx,shipped,paypal,2703.18
1213,393,Quality-focused asymmetric help-desk,144,4/20/2025 20:19,Free,19:18.0,FedEx,shipped,paypal,1832.52
1214,509,Front-line real-time algorithm,183,3/3/2025 8:26,Choose,26:37.0,UPS,shipped,credit_card,4527.2
1214,372,Multi-lateral scalable extranet,183,3/3/2025 8:26,Part,26:37.0,UPS,shipped,credit_card,4791.05
1214,296,Devolved grid-enabled application,183,3/3/2025 8:26,Marriage,26:37.0,UPS,shipped,credit_card,758.8
1214,463,Profit-focused optimizing product,183,3/3/2025 8:26,Share,26:37.0,UPS,shipped,credit_card,498.93
1214,594,Optional optimizing moderator,183,3/3/2025 8:26,Program,26:37.0,UPS,shipped,credit_card,1528.83
1215,195,Vision-oriented 3rdgeneration data-warehouse,71,2/1/2025 13:38,Free,NULL,NULL,pending,bank_transfer,4423.95
1215,117,Implemented directional strategy,71,2/1/2025 13:38,Part,NULL,NULL,pending,bank_transfer,306.6
1215,494,Inverse empowering approach,71,2/1/2025 13:38,Choose,NULL,NULL,pending,bank_transfer,2811.28
1215,162,Profit-focused client-driven framework,71,2/1/2025 13:38,Free,NULL,NULL,pending,bank_transfer,324.34
1216,447,Compatible mobile help-desk,147,4/4/2025 10:57,Half,57:09.0,UPS,shipped,bank_transfer,1707.2
1216,309,Centralized 24hour infrastructure,147,4/4/2025 10:57,Game,57:09.0,UPS,shipped,bank_transfer,90.23
1216,276,Open-architected maximized moderator,147,4/4/2025 10:57,Part,57:09.0,UPS,shipped,bank_transfer,210.12
1216,171,Enhanced upward-trending task-force,147,4/4/2025 10:57,Share,57:09.0,UPS,shipped,bank_transfer,822.03
1216,502,Inverse didactic moderator,147,4/4/2025 10:57,Mission,57:09.0,UPS,shipped,bank_transfer,1465.65
1217,325,Stand-alone 6thgeneration core,126,3/7/2025 9:40,Large,NULL,NULL,pending,paypal,90.8
1218,554,Integrated stable installation,189,3/7/2025 14:40,Born,40:00.0,FedEx,delivered,credit_card,194.46
1218,160,Pre-emptive local parallelism,189,3/7/2025 14:40,Marriage,40:00.0,FedEx,delivered,credit_card,1297.86
1218,507,Exclusive 3rdgeneration emulation,189,3/7/2025 14:40,Recent,40:00.0,FedEx,delivered,credit_card,4194.05
1219,510,Multi-channeled transitional secured line,105,3/23/2025 3:52,Marriage,52:10.0,DHL,shipped,bank_transfer,1879.86
1220,161,Self-enabling global framework,113,4/1/2025 10:45,Energy,NULL,NULL,cancelled,NULL,2425.9
1221,588,Pre-emptive 24hour collaboration,235,5/4/2025 20:51,Energy,NULL,NULL,processing,paypal,1786.4
1221,389,Open-source didactic circuit,235,5/4/2025 20:51,Who,NULL,NULL,processing,paypal,223.92
1222,104,Profound non-volatile complexity,132,1/29/2025 5:57,Marriage,NULL,NULL,cancelled,NULL,1724.3
1222,547,Extended analyzing installation,132,1/29/2025 5:57,Program,NULL,NULL,cancelled,NULL,473.1
1222,550,Distributed composite attitude,132,1/29/2025 5:57,Half,NULL,NULL,cancelled,NULL,343.2
1222,536,Quality-focused zero tolerance infrastructure,132,1/29/2025 5:57,Large,NULL,NULL,cancelled,NULL,1919.25
1223,430,Balanced 24hour forecast,94,3/28/2025 15:07,Window,NULL,NULL,processing,paypal,11.41
1223,454,Automated impactful complexity,94,3/28/2025 15:07,Table,NULL,NULL,processing,paypal,694.34
1223,503,Object-based interactive model,94,3/28/2025 15:07,Mission,NULL,NULL,processing,paypal,92.07
1224,236,Proactive regional throughput,123,5/6/2025 16:41,Program,41:47.0,DHL,shipped,paypal,1611.8
1225,464,Distributed coherent firmware,90,1/7/2025 20:55,Marriage,NULL,NULL,processing,bank_transfer,1730.8
1225,596,Organic zero tolerance policy,90,1/7/2025 20:55,Adult,NULL,NULL,processing,bank_transfer,164.14
1225,105,Persistent user-facing hub,90,1/7/2025 20:55,Hold,NULL,NULL,processing,bank_transfer,532.62
1225,188,Virtual content-based circuit,90,1/7/2025 20:55,Adult,NULL,NULL,processing,bank_transfer,1877.76
1225,182,Sharable asymmetric service-desk,90,1/7/2025 20:55,Mission,NULL,NULL,processing,bank_transfer,1288.98
1226,557,Front-line client-driven budgetary management,212,1/5/2025 20:27,Energy,NULL,NULL,processing,bank_transfer,65.24
1226,346,Programmable regional installation,212,1/5/2025 20:27,Choose,NULL,NULL,processing,bank_transfer,2794.11
1226,213,Cross-group transitional secured line,212,1/5/2025 20:27,Marriage,NULL,NULL,processing,bank_transfer,447.47
1226,465,Horizontal value-added superstructure,212,1/5/2025 20:27,Adult,NULL,NULL,processing,bank_transfer,1157.82
1227,412,Managed mobile support,57,3/2/2025 0:16,Part,NULL,NULL,cancelled,NULL,3798.12
1227,203,Progressive 6thgeneration infrastructure,57,3/2/2025 0:16,Hold,NULL,NULL,cancelled,NULL,552.63
1227,199,Quality-focused object-oriented hardware,57,3/2/2025 0:16,Letter,NULL,NULL,cancelled,NULL,2823.8
1228,552,Operative asymmetric benchmark,128,2/28/2025 8:08,Table,NULL,NULL,processing,credit_card,776.92
1228,285,Multi-tiered foreground support,128,2/28/2025 8:08,Large,NULL,NULL,processing,credit_card,26.12
1228,263,Multi-channeled content-based superstructure,128,2/28/2025 8:08,Mission,NULL,NULL,processing,credit_card,1847.19
1229,475,Right-sized coherent matrix,141,2/18/2025 11:24,Recent,24:55.0,DHL,shipped,bank_transfer,1343.85
1230,457,Diverse responsive architecture,183,3/26/2025 19:40,Energy,40:28.0,FedEx,shipped,credit_card,1221.3
1230,228,Face-to-face real-time access,183,3/26/2025 19:40,Choose,40:28.0,FedEx,shipped,credit_card,20.84
1230,282,Seamless client-driven analyzer,183,3/26/2025 19:40,Energy,40:28.0,FedEx,shipped,credit_card,428.7
1231,225,Compatible tangible framework,234,1/29/2025 2:02,Choose,02:23.0,UPS,delivered,paypal,1424.88
1231,427,Seamless foreground conglomeration,234,1/29/2025 2:02,Window,02:23.0,UPS,delivered,paypal,3857.1
1232,426,Multi-lateral well-modulated orchestration,227,4/30/2025 5:24,Recent,24:08.0,UPS,shipped,credit_card,2026.15
1233,493,Profound radical leverage,72,4/4/2025 6:58,Recent,NULL,NULL,processing,credit_card,391.75
1234,426,Multi-lateral well-modulated orchestration,238,4/20/2025 21:01,Recent,NULL,NULL,pending,bank_transfer,405.23
1235,580,Horizontal 24/7 challenge,96,3/17/2025 7:19,Letter,19:01.0,DHL,shipped,paypal,101.93
1235,290,Exclusive analyzing open architecture,96,3/17/2025 7:19,Large,19:01.0,DHL,shipped,paypal,2868.4
1236,341,Re-engineered motivating info-mediaries,93,1/13/2025 2:31,Hold,NULL,NULL,pending,bank_transfer,340.78
1236,168,Decentralized grid-enabled toolset,93,1/13/2025 2:31,Hold,NULL,NULL,pending,bank_transfer,1070.48
1236,531,Vision-oriented mission-critical application,93,1/13/2025 2:31,Hold,NULL,NULL,pending,bank_transfer,848.97
1236,506,Managed bifurcated monitoring,93,1/13/2025 2:31,Mission,NULL,NULL,pending,bank_transfer,3493.8
1237,246,Reverse-engineered methodical throughput,86,4/28/2025 4:12,Program,NULL,NULL,processing,bank_transfer,1709.24
1238,424,Profound radical challenge,91,2/9/2025 1:11,Program,NULL,NULL,processing,paypal,2551.05
1238,341,Re-engineered motivating info-mediaries,91,2/9/2025 1:11,Hold,NULL,NULL,processing,paypal,681.56
1238,144,Programmable human-resource function,91,2/9/2025 1:11,Marriage,NULL,NULL,processing,paypal,1376.25
1238,428,Pre-emptive optimizing groupware,91,2/9/2025 1:11,Recent,NULL,NULL,processing,paypal,1082.14
1238,558,Horizontal client-driven success,91,2/9/2025 1:11,Table,NULL,NULL,processing,paypal,692.3
1239,224,Team-oriented object-oriented customer loyalty,104,4/1/2025 20:30,Program,NULL,NULL,cancelled,NULL,1274.12
1239,247,Upgradable intangible project,104,4/1/2025 20:30,Part,NULL,NULL,cancelled,NULL,645.62
1239,330,Re-engineered empowering standardization,104,4/1/2025 20:30,Energy,NULL,NULL,cancelled,NULL,2403.51
1239,171,Enhanced upward-trending task-force,104,4/1/2025 20:30,Share,NULL,NULL,cancelled,NULL,2466.09
1240,562,Proactive value-added adapter,202,2/2/2025 21:50,Mission,NULL,NULL,processing,paypal,1803.8
1240,391,Triple-buffered regional support,202,2/2/2025 21:50,Program,NULL,NULL,processing,paypal,3921.95
1240,165,Synergized bandwidth-monitored hardware,202,2/2/2025 21:50,Letter,NULL,NULL,processing,paypal,1531.64
1241,476,Object-based uniform hierarchy,236,2/17/2025 23:46,Adult,NULL,NULL,processing,paypal,1627.64
1242,239,Persevering empowering challenge,94,2/21/2025 0:04,Recent,NULL,NULL,processing,paypal,978.04
1243,253,Upgradable scalable product,229,2/7/2025 21:12,Game,NULL,NULL,cancelled,NULL,831.09
1243,322,Extended stable knowledgebase,229,2/7/2025 21:12,Energy,NULL,NULL,cancelled,NULL,1382.48
1244,154,Decentralized uniform focus group,133,3/2/2025 12:12,Who,12:26.0,FedEx,shipped,paypal,899.6
1245,567,Future-proofed discrete extranet,219,3/22/2025 1:58,Hold,NULL,NULL,cancelled,NULL,225.33
1245,411,Exclusive value-added pricing structure,219,3/22/2025 1:58,Who,NULL,NULL,cancelled,NULL,2090.49
1246,333,Enhanced static parallelism,88,3/29/2025 11:07,Hold,NULL,NULL,pending,bank_transfer,1382.36
1247,145,Upgradable leadingedge paradigm,54,1/14/2025 14:33,Born,NULL,NULL,pending,credit_card,2654.44
1247,329,Multi-lateral object-oriented open system,54,1/14/2025 14:33,Game,NULL,NULL,pending,credit_card,3961.1
1248,379,Switchable bi-directional utilization,189,2/25/2025 2:16,Table,NULL,NULL,pending,bank_transfer,916.2
1248,129,Customizable 4thgeneration Graphical User Interface,189,2/25/2025 2:16,Letter,NULL,NULL,pending,bank_transfer,631.35
1248,140,Team-oriented asymmetric extranet,189,2/25/2025 2:16,Large,NULL,NULL,pending,bank_transfer,657.48
1248,225,Compatible tangible framework,189,2/25/2025 2:16,Choose,NULL,NULL,pending,bank_transfer,2374.8
1249,565,Proactive systematic application,158,1/17/2025 17:24,Free,NULL,NULL,cancelled,NULL,696.08
1249,502,Inverse didactic moderator,158,1/17/2025 17:24,Mission,NULL,NULL,cancelled,NULL,1954.2
1249,559,Switchable radical implementation,158,1/17/2025 17:24,Program,NULL,NULL,cancelled,NULL,273.84
1250,342,Networked reciprocal project,183,2/15/2025 15:56,Mission,NULL,NULL,cancelled,NULL,1522.8
1250,529,Ergonomic attitude-oriented middleware,183,2/15/2025 15:56,Window,NULL,NULL,cancelled,NULL,1518.54
1250,111,Optimized web-enabled help-desk,183,2/15/2025 15:56,Marriage,NULL,NULL,cancelled,NULL,107.26
1250,331,Open-source attitude-oriented archive,183,2/15/2025 15:56,Share,NULL,NULL,cancelled,NULL,3490.92
1250,492,Enhanced optimizing groupware,183,2/15/2025 15:56,Choose,NULL,NULL,cancelled,NULL,2382.48
1251,478,Reactive bi-directional circuit,234,3/28/2025 7:10,Part,NULL,NULL,pending,paypal,2053.85
1251,568,Multi-channeled bottom-line orchestration,234,3/28/2025 7:10,Game,NULL,NULL,pending,paypal,1580.92
1251,357,Integrated actuating algorithm,234,3/28/2025 7:10,Part,NULL,NULL,pending,paypal,3867.44
1251,278,Extended mission-critical data-warehouse,234,3/28/2025 7:10,Marriage,NULL,NULL,pending,paypal,1063.4
